,summary,Fossile Energie,Politik,Gesundheit,Armut,word
Preisanstieg,2.6653251461453573,0.18782493536973977,-0.3954401059111327,-0.19616695734109388,-0.23744154786412625,Preisanstieg
der preisanstieg,2.6653251461453573,0.18782493536973977,-0.3954401059111327,-0.19616695734109388,-0.23744154786412625,der preisanstieg
besitzt,3.955123050603638,0.3262644016546994,-0.7901257630812208,-0.590852614511182,-0.6321272050342142,besitzt
preisanstieg besitz,2.5335899910302246,0.16386617762833014,-0.3447513154183724,-0.14547816684833367,-0.18675275737136607,preisanstieg besitz
erhebliche,3.0924557579363015,0.2488141455039072,-0.5440795686139986,-0.34480642004396,-0.3860810105669923,erhebliche
besitz erheblich,2.475148813070647,0.15221496874138885,-0.32141457038348237,-0.1221414218134436,-0.16341601233647604,besitz erheblich
erheblich sozial,2.4117217255311885,0.13876298894513572,-0.2954549510452423,-0.09618180247520348,-0.13745639299823578,erheblich sozial
Sprengkraft,2.3742355491166376,0.13038378660275318,-0.27978956129504273,-0.08051641272500398,-0.1217910032480363,Sprengkraft
sozial sprengkraft,2.3742355491166376,0.13038378660275318,-0.27978956129504273,-0.08051641272500398,-0.1217910032480363,sozial sprengkraft
sprengkraft heiß,2.325877619120963,0.11906458021686944,-0.259211488082044,-0.0599383395120054,-0.10121293003503766,sprengkraft heiß
Abschlussberi…,1.9917070589062642,0.02059978381733636,-0.1041061392433709,0.09516700932666798,0.053892418803635454,Abschlussberi…
heiß abschlussberi…,1.9917070589062642,0.02059978381733636,-0.1041061392433709,0.09516700932666798,0.053892418803635454,heiß abschlussberi…
abschlussberi… +3472,1.9702146396305729,0.01271227541574521,-0.09325654061918491,0.10601660795085406,0.06474201742782165,abschlussberi… +3472
energiekrise energiepauschale,3.3265534035164435,-0.8029126885228992,0.9127411235348215,-0.4177776551436285,-0.4590522456666609,energiekrise energiepauschale
Verwirrung,3.1101743187415116,-0.7356547101490235,0.8711718366200603,-0.35051967676975293,-0.3917942672927852,Verwirrung
energiepauschale verwirrung,2.4501069191114073,-0.49710759854444947,0.6778326761786169,-0.11197256516517867,-0.1532471556882112,energiepauschale verwirrung
doppelte,2.2962240078943634,-0.4322419725985385,0.6081050516183346,-0.047106939219267854,-0.08838152974230011,doppelte
verwirrung doppelt,2.2962240078943634,-0.4322419725985385,0.6081050516183346,-0.047106939219267854,-0.08838152974230011,verwirrung doppelt
Zahlung,2.254474042988543,-0.4138926398764258,0.5865819515402028,-0.028757606497155225,-0.07003219702018755,Zahlung
doppelt zahlung,2.254474042988543,-0.4138926398764258,0.5865819515402028,-0.028757606497155225,-0.07003219702018755,doppelt zahlung
zahlung rentner,2.349378853439035,-0.4551269100188695,0.6337871043642296,-0.0699918766395989,-0.11126646716263128,zahlung rentner
rentner verwirrung,2.4501069191114073,-0.49710759854444947,0.6778326761786169,-0.11197256516517867,-0.1532471556882112,rentner verwirrung
verwirrung energiepauschale,3.3265534035164435,-0.8029126885228992,0.9127411235348215,-0.4177776551436285,-0.4590522456666609,verwirrung energiepauschale
energiepauschale rentner,2.349378853439035,-0.4551269100188695,0.6337871043642296,-0.0699918766395989,-0.11126646716263128,energiepauschale rentner
million könn,2.242418742737167,-0.40853101365792166,0.5801282780629081,-0.023395980278651085,-0.06467057080168344,million könn
zweifach,2.1837239493159775,-0.3820075875469572,0.5470423827610071,0.00312744583231373,-0.038147144690718796,zweifach
könn zweifach,2.1837239493159775,-0.3820075875469572,0.5470423827610071,0.00312744583231373,-0.038147144690718796,könn zweifach
zweifach erhalt,2.1504474750990097,-0.36665188292337647,0.5269548095936127,0.018483150455894277,-0.02279144006713822,zweifach erhalt
doch ministerium,2.0980833905687715,-0.342000191320141,0.4931571731579462,0.043134842059129576,0.0018602515360973738,doch ministerium
ministerium seh,2.0730861010136863,-0.330014301575182,0.4759883791194844,0.055120731804088594,0.013846141281056126,ministerium seh
Doppelzahlung,2.0522379796915913,-0.31990682957896754,0.46111298581201277,0.0652282038003032,0.023953613277270892,Doppelzahlung
seh doppelzahlung,2.0522379796915913,-0.31990682957896754,0.46111298581201277,0.0652282038003032,0.023953613277270892,seh doppelzahlung
rund million,2.0304572428711665,-0.30923694497041954,0.4449981330512606,0.07589808840885101,0.034623497885818706,rund million
Rentnerinnen,2.044514438018997,-0.3161362571666303,0.4554674564163783,0.06899877621264036,0.027724185689608015,Rentnerinnen
million rentnerin,2.044514438018997,-0.3161362571666303,0.4554674564163783,0.06899877621264036,0.027724185689608015,million rentnerin
rentnerin rentner,2.044514438018997,-0.3161362571666303,0.4554674564163783,0.06899877621264036,0.027724185689608015,rentnerin rentner
rentner erhalt,2.0892057441138694,-0.337759901494878,0.48714039646614943,0.04737513188439263,0.006100541361360322,rentner erhalt
erhalt dezember,2.1178160319850448,-0.351361318584833,0.5062248288875607,0.03377371479443768,-0.00750087572859466,erhalt dezember
dezember 300,2.143944754487506,-0.36362340986646396,0.5229079593091206,0.021511623512806728,-0.01976296701022559,dezember 300
extra,2.175690743441372,-0.37832213179961066,0.5422858714483486,0.006812901579660117,-0.034461688943372364,extra
euro extra,2.175690743441372,-0.37832213179961066,0.5422858714483486,0.006812901579660117,-0.034461688943372364,euro extra
bei geld,2.2483455517319353,-0.4111705698881166,0.5833149844527353,-0.02603553650884606,-0.0673101270318784,bei geld
handelt,2.28125854753713,-0.42570321969363134,0.6005334573155289,-0.040568186314360676,-0.08184277683739308,handelt
geld handel,2.28125854753713,-0.42570321969363134,0.6005334573155289,-0.040568186314360676,-0.08184277683739308,geld handel
handel sogenannter,2.594784098420129,-0.554479248575625,0.7323558343279228,-0.16934421519635437,-0.21061880571938663,handel sogenannter
sogenannter energiepauschale,3.3265534035164435,-0.8029126885228992,0.9127411235348215,-0.4177776551436285,-0.4590522456666609,sogenannter energiepauschale
Berufstätigen,2.33950430647517,-0.4509150065761654,0.6291533241644289,-0.06577997319689467,-0.107054563719927,Berufstätigen
energiepauschale berufstätige,2.33950430647517,-0.4509150065761654,0.6291533241644289,-0.06577997319689467,-0.107054563719927,energiepauschale berufstätige
berufstätige deutschland,2.2205206718770394,-0.39871763975265756,0.5681157821503079,-0.013582606373387013,-0.05485719689641931,berufstätige deutschland
deutschland bereits,2.1680470661191698,-0.3748027272927094,0.5377059458356067,0.010332306086561107,-0.03094228443647112,deutschland bereits
+3444,2.1317425635284093,-0.3579156846852012,0.5152023821826658,0.027219348694069376,-0.014055241828962966,+3444
bereits +3444,2.1317425635284093,-0.3579156846852012,0.5152023821826658,0.027219348694069376,-0.014055241828962966,bereits +3444
+3444 chars,2.115188698602865,-0.35011996220241265,0.5045087417047838,0.03501507117685798,-0.006259519346174226,+3444 chars
energiekrise kommission,1.942350480478118,0.0021292886259332605,-0.07901287724743865,0.12026027132260005,0.07898568079956773,energiekrise kommission
kommission forder,1.9526853678102984,0.0061029080972697216,-0.08431958660173051,0.11495356196830801,0.07367897144527583,kommission forder
Kündigungsschutz,2.4203801893325183,0.14065178093348002,-0.29903868053633575,-0.09976553196629698,-0.14104012248932934,Kündigungsschutz
forder kündigungsschutz,1.9610339370733096,0.009270902411658266,-0.0885859027453527,0.11068724582468614,0.06941265530165364,forder kündigungsschutz
kündigungsschutz mieter,2.3629068364467547,0.12778495769149661,-0.27500662114057767,-0.07573347257053874,-0.11700806309357109,kündigungsschutz mieter
mieter die,1.9978846336692584,0.022824225016658824,-0.10720298733017743,0.09207016123986136,0.05079557071682888,mieter die
die sorge,3.1835724861182446,-0.023144028230774053,0.24765488227859678,-0.3738448906390887,-0.415119481162121,die sorge
vieler mieter,1.987306833895233,0.019003857223418474,-0.10189442200724663,0.0973787265627922,0.056104136039759826,vieler mieter
mieter kommend,2.0660210641176393,0.046175443853544586,-0.14073861592652626,0.058534532643512424,0.017259942120480144,mieter kommend
wintermonat groß,2.1869460561865455,0.08291346923870338,-0.197620125400717,0.0016530231693219054,-0.03962156735371044,wintermonat groß
wärme vorschlag,2.2237154117253985,0.09305222586899536,-0.21429345552393084,-0.01502030695389205,-0.05629489747692457,wärme vorschlag
vorschlag mach,2.1568504925351735,0.07427696815601058,-0.18376310199542592,0.015510046574612968,-0.025764543948419438,vorschlag mach
mach vielen,2.098551048725065,0.056611489911788326,-0.156361179465413,0.04291196910462571,0.0016373785815934703,mach vielen
vielen mensch,2.074960628564096,0.04908692460077699,-0.14505622899383475,0.054216919576204115,0.012942329053171678,vielen mensch
Existenzangst,2.0576714944667356,0.04342549348984044,-0.13668905066789086,0.06258409790214793,0.021309507379115546,Existenzangst
mensch existenzangst,2.0576714944667356,0.04342549348984044,-0.13668905066789086,0.06258409790214793,0.021309507379115546,mensch existenzangst
existenzangst nehm,2.1022848902792233,0.05778188591306845,-0.15813884590687796,0.04113430266316082,-0.00014028785987150644,existenzangst nehm
wärme schlag,2.3969489084472078,0.13550049376246998,-0.28931069011176214,-0.0900375415417235,-0.13131213206475575,wärme schlag
halbes,2.2408898623971085,0.09764000758561478,-0.22198709665595925,-0.022713948085920553,-0.06398853860895289,halbes
schlag halb,2.2408898623971085,0.09764000758561478,-0.22198709665595925,-0.022713948085920553,-0.06398853860895289,schlag halb
halb jahr,2.1869460561865455,0.08291346923870338,-0.197620125400717,0.0016530231693219054,-0.03962156735371044,halb jahr
jahr kündigungsschutz,2.1568504925351735,0.07427696815601058,-0.18376310199542592,0.015510046574612968,-0.025764543948419438,jahr kündigungsschutz
mieter energierechnung,2.020883440069747,0.03094402046927827,-0.11864881205132222,0.08062433651871641,0.03934974599568409,mieter energierechnung
energierechnung wegen,1.9902190305122867,0.020061162241612817,-0.10335874794085584,0.09591440062918287,0.05463981010615062,energierechnung wegen
preis bezahl,1.9536877353464521,0.006485234569855028,-0.08483278261843623,0.11444036595160244,0.0731657754285702,preis bezahl
Ab…,1.924822619017882,-0.004744655031337144,-0.06994786720647386,0.1293252813635649,0.08805069084053241,Ab…
geh ab…,1.924822619017882,-0.004744655031337144,-0.06994786720647386,0.1293252813635649,0.08805069084053241,geh ab…
+1086,1.9213138628615476,-0.006141526056960801,-0.068123305261644,0.13114984330839474,0.0898752527853623,+1086
ab… +1086,1.9213138628615476,-0.006141526056960801,-0.068123305261644,0.13114984330839474,0.0898752527853623,ab… +1086
+1086 chars,1.9172992489933063,-0.00774846720451166,-0.06603160431914717,0.13324154425089163,0.09196695372785925,+1086 chars
kreis forder,1.9507137777294772,0.005349323083868725,-0.08330939513784237,0.11596375343219636,0.07468916290916393,kreis forder
Aufbau,1.9588738690687206,0.0084547805172441,-0.08748380120110494,0.1117893473689339,0.07051475684590147,Aufbau
forder aufbau,1.9588738690687206,0.0084547805172441,-0.08748380120110494,0.1117893473689339,0.07051475684590147,forder aufbau
aufbau deutsch,1.9739011227653673,0.014081842454539722,-0.09512589964940285,0.10414724892063595,0.06287265839760359,aufbau deutsch
Tankerflotte,1.987306833895233,0.019003857223418474,-0.10189442200724663,0.0973787265627922,0.056104136039759826,Tankerflotte
deutsch tankerflotte,1.987306833895233,0.019003857223418474,-0.10189442200724663,0.0973787265627922,0.056104136039759826,deutsch tankerflotte
tankerflotte flüssiggas,2.0151272445739963,0.02893530985907353,-0.11579639175397449,0.08347675681606435,0.04220216629303186,tankerflotte flüssiggas
flüssiggas deutschland,2.414448010390233,0.13935955825824334,-0.296584743530055,-0.0973115949600161,-0.13858618548304846,flüssiggas deutschland
deutschland bau,2.068931992187786,0.04712718396159806,-0.14214657800560365,0.057126570564435084,0.015851980041402796,deutschland bau
bau lng-terminal,2.0845634360124037,0.05217730617389289,-0.14967349979672348,0.0495996487733154,0.00832505825028275,bau lng-terminal
lng-terminal russisch,2.3044724571494637,0.11385972012515627,-0.24996583101565387,-0.05069268244561526,-0.09196727296864747,lng-terminal russisch
Pipeline-Gas,2.517750920587808,0.16077507268290447,-0.33848006086229904,-0.13920691229226023,-0.1804815028152925,Pipeline-Gas
russisch pipeline-gas,2.517750920587808,0.16077507268290447,-0.33848006086229904,-0.13920691229226023,-0.1804815028152925,russisch pipeline-gas
pipeline-gas abhängig,2.7357388934330156,0.19947577331785396,-0.4215156111966198,-0.22224246262658118,-0.26351705314961354,pipeline-gas abhängig
wer bring,2.2007219485011307,0.0867638134325061,-0.2038995146188439,-0.004626366048805159,-0.04590095657183751,wer bring
bring flüssiggas,2.136340791704172,0.06820742121834823,-0.17420850472687704,0.02506464384316161,-0.016209946679870697,bring flüssiggas
Angriffskrieg,2.43442294726729,0.14367910724648889,-0.3048237954851229,-0.10555064691508402,-0.14682523743811643,Angriffskrieg
deutschland angriffskrieg,1.9917070589062642,0.02059978381733636,-0.1041061392433709,0.09516700932666798,0.053892418803635454,deutschland angriffskrieg
Moskaus,1.9726564673992004,0.013620221927075203,-0.09449514467928179,0.10477800389075702,0.06350341336772468,Moskaus
angriffskrieg moskau,1.9726564673992004,0.013620221927075203,-0.09449514467928179,0.10477800389075702,0.06350341336772468,angriffskrieg moskau
moskau ukraine,1.95470142933915,0.006871334061572392,-0.08535150988571437,0.11392163868432445,0.07264704816129205,moskau ukraine
ukraine russisch,1.9468976304118288,0.003884748293415922,-0.08135119657083871,0.11792195199919991,0.07664736147616757,ukraine russisch
erdgas ersetz,1.931551299931177,-0.0020854962138709913,-0.07343751208168078,0.12583563648835805,0.0845610459653257,erdgas ersetz
ersetz setz,1.9220033378899437,-0.005866482247520127,-0.06848209689906487,0.13079105167097405,0.08951646114794169,ersetz setz
setz deshalb,1.9179542106373417,-0.007485667990224817,-0.06637315235882507,0.13289999621121373,0.0916254056881813,setz deshalb
Import,1.9004129225089201,-0.01461093021387252,-0.05718523987360197,0.14208790869643684,0.1008133181734045,Import
deshalb import,1.9004129225089201,-0.01461093021387252,-0.05718523987360197,0.14208790869643684,0.1008133181734045,deshalb import
import flüssigerdga,1.894903800645713,-0.016886630345257017,-0.054282122092217,0.14499102647782197,0.10371643595478959,import flüssigerdga
flüssigerdga lng,1.888026795264178,-0.01975337131254019,-0.05064630970663486,0.148626838863404,0.10735224834037166,flüssigerdga lng
Geplant,1.885458190103264,-0.020831606419507213,-0.04928491271282357,0.14998823585721507,0.10871364533418285,Geplant
plan fünf,1.8802095300703696,-0.023047667591037643,-0.04649727247378018,0.1527758760962588,0.11150128557322622,plan fünf
fünf staatlich,1.8782971674065965,-0.023859401548199138,-0.04547965405097124,0.15379349451906746,0.1125189039960352,fünf staatlich
LNG-Ter…,1.874279074794119,-0.02557250509368864,-0.043338141719844084,0.15593500685019465,0.11466041632716241,LNG-Ter…
staatlich lng-ter…,1.874279074794119,-0.02557250509368864,-0.043338141719844084,0.15593500685019465,0.11466041632716241,staatlich lng-ter…
+2281,1.870834207251185,-0.02704942831765939,-0.041498481204899164,0.15777466736513948,0.11650007684210709,+2281
lng-ter… +2281,1.870834207251185,-0.02704942831765939,-0.041498481204899164,0.15777466736513948,0.11650007684210709,lng-ter… +2281
+2281 chars,1.868854780384936,-0.027901525874401353,-0.04043987603337495,0.1588332725366637,0.1175586820136313,+2281 chars
Geldinstitute,2.63114358181699,-0.5683945081520309,0.744697412736027,-0.18325947477276022,-0.22453406529579248,Geldinstitute
geldinstitut wie,2.2673846488448706,-0.419602964686814,0.593372285161406,-0.03446793130754344,-0.07574252183057584,geldinstitut wie
Banken,2.33950430647517,-0.4509150065761654,0.6291533241644289,-0.06577997319689467,-0.107054563719927,Banken
wie bank,2.33950430647517,-0.4509150065761654,0.6291533241644289,-0.06577997319689467,-0.107054563719927,wie bank
bank möglich,2.6235010995107815,-0.5654856577316729,0.7421442144727803,-0.18035062435240218,-0.22162521487543457,bank möglich
blackout stromversorgung,2.466422750064342,-0.5037447560299041,0.6844590743007325,-0.11860972265063338,-0.15988431317366586,blackout stromversorgung
stromversorgung vorbereit,2.2885958915604907,-0.4289144162103853,0.6042652358928232,-0.043779382831114586,-0.08505397335414697,stromversorgung vorbereit
vorbereit die,2.2154529679277792,-0.3964328172693081,0.5652810023945056,-0.011297783890037463,-0.052572374413069854,vorbereit die
zwingt,2.147160594089539,-0.3651222498821892,0.5249143893802177,0.02001278349708117,-0.02126180702595101,zwingt
energiekrise zwing,2.147160594089539,-0.3651222498821892,0.5249143893802177,0.02001278349708117,-0.02126180702595101,energiekrise zwing
hiesigen,2.3311495096280184,-0.44733743217771244,0.6251850187097028,-0.062202398798441805,-0.10347698932147412,hiesigen
zwing hiesig,2.102754699236001,-0.34422418114920633,0.49628837620556615,0.04091085223006424,-0.0003637382929681599,zwing hiesig
hiesig geldinstitut,2.1878973238609705,-0.3839168910076273,0.5494908426168139,0.0012181423716433515,-0.04005644815138913,hiesig geldinstitut
geldinstitut energie,2.1965814168940208,-0.3878781848819098,0.5545369066464667,-0.0027431515026391084,-0.044017742025671575,geldinstitut energie
erst maßnahme,2.0203516962200188,-0.30424753778425007,0.43731238409173395,0.08088749559502058,0.03961290507198821,erst maßnahme
maßnahme bereits,2.0036209575617567,-0.29593195688597784,0.4242832377708591,0.08920307649329286,0.04792848597026038,maßnahme bereits
eingeleitet,1.9956827572071365,-0.29196216046850043,0.41796403686546846,0.09317287291077009,0.05189828238773785,eingeleitet
bereits einleit,1.9956827572071365,-0.29196216046850043,0.41796403686546846,0.09317287291077009,0.05189828238773785,bereits einleit
Notfallpläne,1.9798286211556624,-0.28398622047485356,0.405068459100594,0.10114881290441731,0.059874222381384797,Notfallpläne
einleit notfallplan,1.9798286211556624,-0.28398622047485356,0.405068459100594,0.10114881290441731,0.059874222381384797,einleit notfallplan
ausgearbeitet,1.9698031705902321,-0.2789095588386419,0.39671846899761753,0.10622547454062879,0.06495088401759644,ausgearbeitet
notfallplan ausarbeit,1.9698031705902321,-0.2789095588386419,0.39671846899761753,0.10622547454062879,0.06495088401759644,notfallplan ausarbeit
Skyline,1.9594357847705015,-0.2736325013747542,0.3879186898939764,0.11150253200451633,0.07022794148148405,Skyline
FrankfurtDie,1.9519229156682685,-0.2697909317735053,0.38143401634115454,0.11534410160576508,0.07406951108273296,FrankfurtDie
skylin frankfurtdi,1.9519229156682685,-0.2697909317735053,0.38143401634115454,0.11534410160576508,0.07406951108273296,skylin frankfurtdi
frankfurtdi hiesig,1.9444519514020935,-0.2659560987932681,0.37489336234917625,0.1191789345860026,0.07790434406297005,frankfurtdi hiesig
Institute,1.939637830274345,-0.26347720470814334,0.3706290376834486,0.12165782867112733,0.08038323814809503,Institute
hiesig institut,1.939637830274345,-0.26347720470814334,0.3706290376834486,0.12165782867112733,0.08038323814809503,hiesig institut
institut maßnahme,1.9317117390136844,-0.25938245573571916,0.3635215521135057,0.12575257764355144,0.08447798712051892,institut maßnahme
Stromsparen,1.9253591321999775,-0.2560884470073894,0.3577457050990435,0.12904658637188127,0.0877719958488489,Stromsparen
maßnahme stromsparen,1.9253591321999775,-0.2560884470073894,0.3577457050990435,0.12904658637188127,0.0877719958488489,maßnahme stromsparen
ergriffen,1.920292410625812,-0.25345340613098744,0.3530873599259981,0.13168162724828295,0.09040703672525062,ergriffen
stromsparen ergreif,1.920292410625812,-0.25345340613098744,0.3530873599259981,0.13168162724828295,0.09040703672525062,stromsparen ergreif
frankfurt die,1.9064990413118634,-0.24624453194933113,0.34016729716598376,0.13889050142993947,0.0976159109069072,frankfurt die
kälteste,1.9051503851826457,-0.2455368823023705,0.33888490573757235,0.1395981510769001,0.09832356055386775,kälteste
die kalt,1.9051503851826457,-0.2455368823023705,0.33888490573757235,0.1395981510769001,0.09832356055386775,die kalt
jahreszeit rück,1.8987616274451766,-0.24217783313225238,0.3327626821810702,0.14295720024701836,0.10168260972398585,jahreszeit rück
rück nah,1.8969519160322053,-0.2412242777443823,0.33101410512568197,0.14391075563488823,0.10263616511185601,rück nah
nah energiekrise,1.8929034139410448,-0.23908778266546551,0.32707909585321243,0.146047250713805,0.10477266019077275,nah energiekrise
schürt,1.8893463478382264,-0.23720685603419392,0.3235949270584202,0.14792817734507674,0.10665358682204429,schürt
energiekrise schür,1.8893463478382264,-0.23720685603419392,0.3235949270584202,0.14792817734507674,0.10665358682204429,energiekrise schür
wachsende,1.8875056844949656,-0.23623214827586458,0.3217820339289752,0.1489028851034059,0.1076282945803737,wachsende
schür wachsend,1.8875056844949656,-0.23623214827586458,0.3217820339289752,0.1489028851034059,0.1076282945803737,schür wachsend
wachsend sorge,1.8849610615771981,-0.2348830981847868,0.31926452657181653,0.1502519351944838,0.10897734467145143,wachsend sorge
vor…,2.12333347093148,-0.1048466921512653,0.19755510425384926,0.03117185317402055,-0.010102737349011865,vor…
sorge vor…,1.883236276234454,-0.23396765490590668,0.31755062955319296,0.1511673784733638,0.1098927879503316,sorge vor…
+1122,1.8817931418426945,-0.2332010556036516,0.31611192524786935,0.1519339777756191,0.11065938725258667,+1122
vor… +1122,1.8817931418426945,-0.2332010556036516,0.31611192524786935,0.1519339777756191,0.11065938725258667,vor… +1122
+1122 chars,1.880381298074528,-0.2324505088881865,0.31470026805451845,0.1526845244910842,0.11140993396805175,+1122 chars
gaspreisbremse einige,2.361621380840359,0.1274880669462941,-0.27446245860032137,-0.07518931003028258,-0.116463900553315,gaspreisbremse einige
einige haushalt,2.2700779972572,0.10523136316408682,-0.23492824060538062,-0.03565509203534187,-0.07692968255837415,einige haushalt
Sparprämien,2.1462516589262526,0.0711594831675559,-0.17883695584817286,0.02043619272186591,-0.020838397801166267,Sparprämien
soll sparprämie,2.1462516589262526,0.0711594831675559,-0.17883695584817286,0.02043619272186591,-0.020838397801166267,soll sparprämie
sparprämie bekomm,2.0949161674970447,0.055466781671106045,-0.15462758673608493,0.044645561833953774,0.003370971310921453,sparprämie bekomm
bekomm unternehmen,2.0660210641176393,0.046175443853544586,-0.14073861592652626,0.058534532643512424,0.017259942120480144,bekomm unternehmen
Annahme,2.136340791704172,0.06820742121834823,-0.17420850472687704,0.02506464384316161,-0.016209946679870697,Annahme
müss annahme,2.136340791704172,0.06820742121834823,-0.17420850472687704,0.02506464384316161,-0.016209946679870697,müss annahme
annahme hilfe,2.208053317187818,0.08878738272299003,-0.20722532507756275,-0.007952176507523825,-0.0492267670305562,annahme hilfe
offenlegen,2.2598384712954416,0.10259709213501643,-0.23040738752892653,-0.031134238958887804,-0.07240882948192015,offenlegen
hilfe offenleg,2.2598384712954416,0.10259709213501643,-0.23040738752892653,-0.031134238958887804,-0.07240882948192015,hilfe offenleg
offenleg die,2.416857355789662,0.13988535900808824,-0.29758213260673255,-0.09830898403669378,-0.1395835745597261,offenleg die
Gaspreis-Kommission,3.14549158030049,0.25501995850889736,-0.5610842329571281,-0.36181108438708925,-0.40308567491012165,Gaspreis-Kommission
deutsch gaspreis-kommission,3.14549158030049,0.25501995850889736,-0.5610842329571281,-0.36181108438708925,-0.40308567491012165,deutsch gaspreis-kommission
erweiterten,2.215709520026373,0.0908819993358171,-0.21068672694948073,-0.01141357837944186,-0.052688168902474276,erweiterten
gaspreis-kommission erweitert,2.215709520026373,0.0908819993358171,-0.21068672694948073,-0.01141357837944186,-0.052688168902474276,gaspreis-kommission erweitert
erweitert vorschlag,2.1412149654734303,0.0696637522518889,-0.17648745848248099,0.022785690087557712,-0.018488900435474742,erweitert vorschlag
vorschlag montag,2.0845634360124037,0.05217730617389289,-0.14967349979672348,0.0495996487733154,0.00832505825028275,vorschlag montag
montag vorleg,2.063175602189851,0.045241632518263096,-0.13936039996436886,0.0599127486056698,0.01863815808263747,montag vorleg
zweistufigen,2.0290496253151,0.03376734977554665,-0.1226815682380619,0.07659158033197694,0.03531698980894471,zweistufigen
Grundkonzept,2.00445149169227,0.025168445069896322,-0.11048450278024033,0.08878864578979839,0.047514055266766074,Grundkonzept
zweistufig grundkonzept,2.00445149169227,0.025168445069896322,-0.11048450278024033,0.08878864578979839,0.047514055266766074,zweistufig grundkonzept
grundkonzept änder,1.9643719421796688,0.010527242755697901,-0.09028662160787067,0.10898652696216808,0.06771193643913588,grundkonzept änder
änder geb,1.9764396606208376,0.015020880915407063,-0.0964111245675046,0.10286202400253426,0.06158743347950192,änder geb
geb neu,1.9830907544072125,0.017465666252328746,-0.09977066438402671,0.09950248418601193,0.05822789366297959,geb neu
spezifische,1.9902190305122867,0.020061162241612817,-0.10335874794085584,0.09591440062918287,0.05463981010615062,spezifische
neu spezifisch,1.9902190305122867,0.020061162241612817,-0.10335874794085584,0.09591440062918287,0.05463981010615062,neu spezifisch
Ideen,3.322069509328241,0.27401249607075945,-0.6157019845892314,-0.4164288360191928,-0.45770342654222507,Ideen
spezifisch idee,2.009657624413733,0.027012165020861168,-0.11307842112673358,0.08619472744330522,0.044920136920272837,spezifisch idee
soll etwa,2.044901281003015,0.03916122792405956,-0.13046356465857367,0.06880958391146502,0.027534993388432724,soll etwa
Gutverdiener,2.0576714944667356,0.04342549348984044,-0.13668905066789086,0.06258409790214793,0.021309507379115546,Gutverdiener
etwa gutverdiener,2.0576714944667356,0.04342549348984044,-0.13668905066789086,0.06258409790214793,0.021309507379115546,etwa gutverdiener
gutverdiener entlastung,2.1316205448279826,0.0667886953259749,-0.17199655929037572,0.0272765892796628,-0.01399800124336952,gutverdiener entlastung
Steuern,2.208053317187818,0.08878738272299003,-0.20722532507756275,-0.007952176507523825,-0.0492267670305562,Steuern
entlastung steuer,2.208053317187818,0.08878738272299003,-0.20722532507756275,-0.007952176507523825,-0.0492267670305562,entlastung steuer
steuer zahl,2.280891472754188,0.1079802049346396,-0.2396804130461865,-0.0404072644761477,-0.08168185499918,steuer zahl
Chefs,3.129281213673494,-0.07412393457536078,0.32358316692123706,-0.3566442350931491,-0.39791882561618136,Chefs
die chef,2.488602859091834,0.1549579471763237,-0.32683550191150335,-0.12756235334146457,-0.16883694386449674,die chef
chef gas-kommission,3.14549158030049,0.25501995850889736,-0.5610842329571281,-0.36181108438708925,-0.40308567491012165,chef gas-kommission
gas-kommission michael,2.378601943916282,0.13137705141242648,-0.2816269462401209,-0.08235379767008204,-0.12362838819311452,gas-kommission michael
vassiliadi veronika,2.1682211886103695,0.07757699021357588,-0.18902115231721694,0.010251996252821843,-0.031022594270210573,vassiliadi veronika
grimm siegfried,2.0845634360124037,0.05217730617389289,-0.14967349979672348,0.0495996487733154,0.00832505825028275,grimm siegfried
stelle abschlussbericht,1.9963052841011177,0.02225730753490766,-0.10641216381754254,0.09286098475249625,0.05158639422946388,stelle abschlussbericht
Privatpersonen,1.9405966618796304,0.0014491882550866047,-0.0781095331361475,0.12116361543389113,0.0798890249108589,Privatpersonen
bundesregierung privatperson,1.9405966618796304,0.0014491882550866047,-0.0781095331361475,0.12116361543389113,0.0798890249108589,bundesregierung privatperson
privatperson unternehmen,1.925543244530826,-0.004458637670959002,-0.07032218255566207,0.12895096601437686,0.08767637549134455,privatperson unternehmen
Bewä…,1.9122503433941458,-0.009782685940614079,-0.0633947884729539,0.13587836009708487,0.09460376957405257,Bewä…
unternehmen bewä…,1.9122503433941458,-0.009782685940614079,-0.0633947884729539,0.13587836009708487,0.09460376957405257,unternehmen bewä…
bewä… +5488,1.90809143793581,-0.011469542722079916,-0.06121754500140769,0.13805560356863128,0.09678101304559898,bewä… +5488
Hilfsfonds,2.3173775968526824,0.11701246790348879,-0.2555502498481287,-0.05627710127809004,-0.0975516918011223,Hilfsfonds
gaskommission hilfsfond,2.3173775968526824,0.11701246790348879,-0.2555502498481287,-0.05627710127809004,-0.0975516918011223,gaskommission hilfsfond
hilfsfond privathaushalt,2.1804627479551377,0.08107935002385774,-0.1946511736563264,0.004621974913712174,-0.03665261560931995,hilfsfond privathaushalt
privathaushalt wie,2.1022848902792233,0.05778188591306845,-0.15813884590687796,0.04113430266316082,-0.00014028785987150644,privathaushalt wie
wie staat,3.233051852683649,0.17933617920976355,-0.22937223303924947,-0.3892674382877332,-0.4305420288107655,wie staat
staat verbraucher,2.044901281003015,0.03916122792405956,-0.13046356465857367,0.06880958391146502,0.027534993388432724,staat verbraucher
